"CODGEO","P18_POP","P18_POP0014","P18_POP1529","P18_POP3044","P18_POP4559","P18_POP6074","P18_POP7589","P18_POP90P","P18_POPH"
"77526",282.999999999999,78.6678700361007,36.7797833935016,78.6678700361007,54.148014440433,27.5848375451262,7.15162454873643,0,140.98916967509
"77527",586.000000000002,113.947826086957,102.756521739131,103.773913043479,149.539130434783,83.4260869565221,30.5217391304349,2.03478260869566,298.078260869566
"77528",1140,223.939970186558,180.411540675113,215.165574634897,250.024617064947,194.696569549506,73.7795995387262,1.98212835025048,587.822770517723
"77529",1508,271.520749665327,245.277108433734,258.398929049531,372.4578313253,273.539491298527,72.6746987951806,14.1311914323962,758.037483266397
"77530",316,56.4528763480024,38.7566343879652,48.7043863176732,64.7947313717047,87.1863844857064,19.0956190157579,1.00936807319029,159.432617541804
"77531",1697,282.819181573133,261.378016183112,266.483055561688,364.499811630355,295.997585319195,172.750617340214,53.0717323923078,802.007130908282
"77532",66,16.5,6.1875,17.53125,16.5,7.21875,2.0625,0,31.96875
"77533",2732,499.274373929829,379.423286208807,451.983146761242,639.487075956455,516.824522656339,199.948174650679,45.0594198366506,1359.59734259439
"77534",956.000000000003,257.888303477345,133.981032665965,259.903055848262,159.165437302424,107.789251844047,34.2507903055849,3.02212855637514,473.466807165439
"78003",3443,770,559,759,732,444,149,30,1694
"78005",21098,4779.74302111104,4014.64138930739,4909.34914401544,4205.08729016918,2137.83955523777,962.128058952262,89.2115412069249,10306.1626661282
"78006",695.999999999997,78.8519637462232,88.31419939577,88.31419939577,187.141993957703,176.62839879154,71.4924471299091,5.25679758308155,326.972809667672
"78007",1080,193.124726940431,191.398280271848,124.879353131794,304.147575825624,180.766675293927,82.6078455864389,3.07554294993499,552.632830420159
"78009",299.000000000001,46.0000000000002,48.0909090909093,52.2727272727275,85.7272727272731,54.3636363636366,9.40909090909095,3.13636363636365,156.818181818182
"78010",1207,215.816369402969,172.969273234839,191.090066593372,304.699568224469,240.818918882804,79.5493395857284,2.05646407581942,609.43163003824
"78013",477.000000000001,109.614375407788,65.9812124103591,87.0264264011698,125.370787284028,69.7809886392159,17.2037707705908,2.0224390868483,241.539699856083
"78015",13078,2776.65250746502,2039.10793532212,2848.24903469556,2612.91588400423,1825.80706176991,844.9142281454,130.353348597762,6383.27441863982
"78020",941.000000000001,206.179125598654,135.342788699214,205.905855664203,209.697976827952,133.023916937617,47.8037687941466,3.04656747821461,469.013454469248
"78029",11974,2668.1171578374,2101.03383356149,2467.57052284211,2457.0543905393,1583.70420132799,601.692269650881,94.8276242408247,5694.35247386204
"78030",1973,349,270,315,467,403,164,5,992
"78031",649,122,75,119,142,123,57,11,322
"78033",1137,222,174,211,287,189,52,2,553
"78034",969.000000000003,168.881620082416,141.790784915771,181.33533915023,260.007947061653,152.704270005291,63.2607291237064,1.01930966093633,496.042241335161
"78036",547,102.062195121951,85.478014905149,108.547628726287,131.135467479675,90.7682757452574,26.2011517615176,2.8072662601626,274.370901084011
"78043",3615,711,475,566,797,693,352,21,1716
"78048",1455,308.579398060857,196.731633250912,285.606530276648,350.515693056339,243.663330785603,59.9172124882631,9.98620208137719,730.996896852372
"78049",1615,323.576099881094,188.192627824019,303.412604042806,379.265755053508,297.651605231867,115.219976218787,7.68133174791914,816.141498216409
"78050",627,119.581514776315,96.7157740548573,105.835300375633,163.764966779245,103.511574471726,36.5755211602014,1.01534838202249,325.075120345345
"78053",469,77.8463114754098,69.1967213114754,67.2745901639344,125.899590163934,87.4569672131148,37.4815573770492,3.84426229508197,229.694672131148
"78057",1892,395.278723587466,275.927057862599,342.494588571501,454.459079646678,280.484895860641,126.29580603588,17.0598484352369,968.235219825884
"78062",7650.99999999997,1412.30769230769,1221.82847038019,1477.90008841732,1719.03094606542,1208.57471264367,579.075154730325,32.2829354553491,3801.74865364519
"78068",893,161.81493146297,134.662743235908,160.857387447572,228.480341852444,153.582096636197,47.3667839316968,6.23571543321214,426.229735291473
"78070",292,57.8033498410707,35.5961350873298,56.8880621524372,65.7470878862289,51.8217361887644,24.1436288441692,0,142.371236803706
"78071",607,134,88,116,149,88,28,4,309
"78072",277,42.104,29.916,40.996,84.208,56.508,22.16,1.108,128.528
"78073",15220,2991.86330628778,3211.17992532351,3495.01650615885,2932.91855325899,1670.57507023441,798.901319601328,119.545319135127,8036.45606528476
"78076",275,51,48,54,54,42,24,2,134
"78077",759.000000000002,157.452127659575,111.023936170213,159.470744680851,181.675531914894,111.023936170213,35.3257978723405,3.0279255319149,385.555851063831
"78082",619,111.280898876405,132.14606741573,104.325842696629,132.14606741573,106.313001605136,29.8073836276084,2.98073836276084,306.022471910112
"78084",652.000000000001,125.599665628527,114.855074808722,114.646984923168,178.765370026849,85.6484914831276,29.3113994985662,3.17301363104092,328.009093878555
"78087",2021,367.82661907191,325.626381098055,396.725650178478,454.873023967372,357.616692163869,108.443821179672,9.88781234064274,1048.66105728368
"78089",4700,1005.778956124,870.369584806316,831.101892285335,984.84196298611,604.793386035082,312.833621386062,90.2805963771008,2224.8041377336
"78090",2176.99999999999,395.367797684328,382.478189438537,400.065241776299,502.144589550683,309.292781531317,175.17584129007,12.4755587287606,1090.99060231254
"78092",8794.99999999996,1888.04702320563,1379.09943348847,1851.28893243896,1828.8830022747,1182.63120389238,606.431174172919,58.6192305269066,4214.06629082377
"78096",492,69.8753543076513,66.8241006775078,78.0035936461979,118.830990718896,112.557227480237,39.56024730006,6.34848586945006,230.207638979124
"78104",741,142,107,155,159,139,37,2,351
"78107",1801,310,278,287,422,331,151,22,876
"78108",1275,219.807466004292,182.801124476453,224.692076359943,339.968880753304,240.322829498025,58.6153242678111,8.79229864017167,660.445998954049
"78113",696.000000000001,136.146776137656,124.590475507973,133.719654523652,167.339358057992,106.699032688993,24.4617027534902,3.04300033024394,337.458761458544
"78117",5858.00000000001,1130.39969045689,1037.90711034852,1142.64843001209,1185.6912593391,926.743870712579,390.06784022018,44.5417989106569,2884.88853945087
"78118",3111,728.458228423514,539.339632129302,707.763739963691,556.856940417838,428.153614452993,142.256818751021,8.17102586163907,1558.97922556254
"78120",1910,384.294739420906,313.607489800256,302.572928987469,459.477256856088,337.513988882676,103.538490302146,8.99510575045838,966.697839891352
"78123",16248,3920.53859954272,3014.42807201494,3741.57576060334,2933.95936528601,1780.18721475339,747.138399085641,110.17258871395,8088.23892225826
"78124",15003,3220.56456174944,2745.00024368894,3106.73734988316,3262.99663978839,1848.66752591648,730.439113077683,88.5945658959028,7557.57542903038
"78125",838,132,115,139,216,193,41,2,433
"78126",20830,4361.45281707888,3347.43752144129,3836.20088251586,4449.46937896702,2974.48101219997,1599.89285557209,261.0655322249,9824.35016365773
"78128",1570,311.527322850536,208.961709718319,247.355411657545,375.125516989712,316.672171916824,106.300815010937,4.05705185613133,791.919033589762
"78133",5607,1082.95782610598,912.570564302641,874.074328503231,1302.07455266551,851.633735323504,510.469876127579,73.2191169715636,2685.58997775411
"78138",10341,2674.41715305328,1986.04856136498,2182.39098958283,1813.34636938837,1246.44499443481,366.717427979548,71.6345041961773,5069.6036415915
"78140",1339,253,165,239,320,239,107,16,644
"78143",1408,289,212,260,357,229,53,8,695
"78146",30330,5938.88196212721,4884.88507913039,6159.20993282449,6432.90206729304,4165.16318513917,2378.887152354,370.070621131692,14336.1205656102
"78147",475,102.376993046348,65.4501525854286,104.713898741833,96.9480652691726,87.2174163954214,16.2542978325704,2.03917612922618,245.093009425855
"78152",1791.00000000001,306.206540447505,282.573149741825,215.783132530121,478.833046471602,338.060240963856,161.323580034424,8.22030981067128,880.600688468161
"78158",31306,5259.01908578778,5052.46481939821,5421.04704220202,6221.84548607043,5438.00496691495,3331.93319101851,581.685408608079,14506.2525340733
"78160",5647.00000000001,928.927743348102,911.721464337946,941.234421804716,1352.4881399972,953.910150921705,471.359247417144,87.3588321731971,2772.37700009561
"78162",551,92.8537037037037,70.4055555555555,81.6296296296296,142.851851851852,117.342592592593,41.8351851851852,4.08148148148148,267.337037037037
"78163",335,54.4924079239993,57.09710887779,60.0968981691708,87.2868322783376,53.5856198648508,21.3827469170531,1.05838596879811,166.816602623893
"78164",825.000000000001,127.126282571896,116.720034968172,134.012200302858,195.009601560132,157.877577888047,66.1672561935846,28.0870465153118,384.251569660007
"78165",17560,3484.19888806248,3022.72813299542,3385.66659462456,3702.15650243549,2549.72449543438,1311.32841847741,104.196967970239,8582.72621751359
"78168",4334,877.249438773421,774.465540475716,806.269757912062,924.348741381637,683.371498610571,241.669352843644,26.6256700029494,2299.14258193952
"78171",1222,269.716334661354,152.87171314741,246.347410358566,302.822310756972,183.056573705179,61.3434262948207,5.84223107569721,612.460557768924
"78172",35656,7349.74691068473,6123.5018641564,7527.76658459399,7006.65857223316,4650.37911314085,2510.47423896131,487.472716229549,17370.1309515438
"78185",369,50.6379149801496,38.8313230751994,60.220889117041,84.1454086975828,107.726063163883,23.3785099900976,4.05989097604684,187.521884885594
"78188",422.000000000001,85.0221130221133,78.800982800983,75.6904176904179,103.685503685504,64.2850122850125,10.3685503685504,4.14742014742016,220.850122850124
"78189",1641,327.234705882353,215.260588235294,248.080588235294,407.354117647059,329.165294117647,105.217058823529,8.68764705882353,799.263529411765
"78190",9602,1738.47819456915,1533.25068593045,1662.97611543239,2173.92734266939,1550.15321924365,799.082239702346,144.132202452623,4638.67948174676
"78192",1341,340,206,298,278,170,42,7,696
"78193",1030,163.270485403615,137.066580338837,171.325706650417,243.890366829802,216.686138035662,88.6901402192476,9.07058252242305,519.023851236838
"78194",202,35.3732718894009,16.7557603686636,37.2350230414746,47.4746543778802,53.9907834101382,10.2396313364055,0.930875576036866,101.465437788018
"78196",299,50.0034129692833,36.7372013651878,41.8395904436861,93.8839590443687,54.085324232082,18.3686006825939,4.08191126279864,147.969283276451
"78202",562.000000000002,117.208556149733,87.1550802139041,118.210338680927,121.21568627451,87.1550802139041,29.0516934046347,2.0035650623886,280.499108734404
"78206",4205,896.873974587187,731.593653051769,923.836102135689,785.251399261182,559.366127151169,285.783571563375,22.295172249625,2118.62797604461
"78208",25575,5625.2594223077,4927.03216769673,5714.01098354343,4777.56947035349,3196.26811529523,1254.51144493069,80.3483958727409,12564.2884730369
"78209",880,174,119,169,213,147,55,3,433
"78217",6500,1258,1094,1201,1327,1122,457,41,3198
"78220",6687.99999999997,1288.10742880308,1113.96696057565,1134.74288030809,1531.71794871794,1100.95946082902,478.310732745513,40.1945880206748,3219.60677004154
"78224",4459.00000000001,778.736200503059,658.380166493332,597.831570654608,1156.34145779832,758.598352188982,454.00518320692,55.1070691547866,2142.02105659101
"78227",787.999999999999,136.702438733672,122.288349068816,150.536396107622,181.186975080153,148.648163261628,46.6143416467265,2.02333610138169,390.998615120723
"78230",590,113,93,115,150,91,28,0,295
"78231",149,24.9935483870968,17.3032258064516,29.8,29.8,36.5290322580645,9.61290322580645,0.961290322580645,74.0193548387097
"78233",2951,543.263249605906,465.312890381792,412.653632545088,774.398063152416,505.562804978323,231.965825179003,17.8435341574739,1466.29724322898
"78234",178.000000000001,34.3132530120483,26.8072289156628,40.7469879518074,46.1084337349399,20.3734939759037,9.65060240963859,0,95.4337349397594
"78236",589,105.456122066242,94.0682964336535,118.315446681178,155.350253982026,87.6324045793464,26.070179251726,2.10729700582768,288.646954389108
"78237",155,28.8141025641026,26.8269230769231,22.8525641025641,42.724358974359,24.8397435897436,8.9423076923077,0,83.4615384615385
"78238",2419,450.448001174841,427.105692243794,472.938216762957,511.595572676609,374.12448035896,175.709444638286,7.07859214455106,1175.05590263852
"78239",2131,417.737713703739,391.693947399693,408.156150173537,449.65764127528,308.628696542394,148.030507664505,7.09534324084781,1074.65481823314
"78242",13494,2611.1273160595,2607.77438607794,2797.59401826424,2630.26569173203,1827.0161466655,915.245533152815,104.976908047986,6584.00349372993
"78245",387.000000000001,46.295020783958,69.5227625307726,33.6697482836747,129.435863058484,85.8913691078351,15.1720724209431,7.01316381433348,189.113470894686
"78246",967.999999999999,160.318658280922,159.303983228511,166.406708595388,247.58071278826,166.406708595388,62.9098532494758,5.0733752620545,490.088050314465
"78255",4339,978.44230486281,728.207043399415,760.757971719857,831.014469636789,694.74173665793,319.388844462838,26.4476292603588,2074.9502836132
"78261",671.000000000002,132.181954887218,95.8571428571431,110.992481203008,195.75037593985,94.8481203007521,34.3067669172933,7.06315789473686,330.959398496241
"78262",1218,255.59355826376,216.465004726774,232.30883275281,276.799869652636,181.537736127666,45.0178465571921,10.2771519191589,619.69193871222
"78263",2479,473,334,416,666,467,114,9,1246
"78264",60.0000000000001,6.31578947368422,8.42105263157896,3.15789473684211,15.7894736842106,24.2105263157895,2.10526315789474,0,33.6842105263158
"78265",2387,372.952537182824,393.333745354779,385.300633988712,629.458439977359,432.034653160488,159.711498201868,14.2084921339703,1184.29641133482
"78267",7490,1489.41367473907,1311.10871470794,1459.21280002925,1504.96002860226,1139.97743501138,510.718249066717,74.6090978433739,3676.39922387219
"78269",1285,214.449047224524,153.887047776857,195.58547362607,318.695111847556,236.259195099294,122.750935201225,43.3731892244733,622.338505184404
"78276",673.000000000001,150.85988788559,85.649241803638,140.223155448329,141.828364209317,109.277402139456,41.1449544021657,4.01699411150493,330.113531246292
"78278",512,100.833372171698,81.372515256652,85.5112423646109,130.3823521602,80.169496058927,31.6375968473745,2.0934251405372,272.13373450853
"78281",625,127,97,123,165,90,22,1,319
"78283",314.000000000001,63.2286689419798,40.7235494880548,56.7986348122869,93.2354948805465,43.9385665529012,15.0034129692833,1.07167235494881,152.177474402731
"78285",544.000000000001,100.72691208241,76.5239948058395,98.8651469507084,141.410362572398,91.6025801999749,32.8306935965374,2.04030979213354,270.980126488043
"78289",907.999999999996,153.711560044893,112.993265993265,109.939393939393,270.75869809203,188.322109988776,68.2031425364756,4.07182940516272,463.170594837259
"78290",1078,220.020503261883,158.736253494874,211.983224603914,267.239515377447,157.731593662628,53.2469711090401,9.04193849021436,549.548928238584
"78291",2162,421.598008493849,334.452036269853,422.159535264792,496.866685205934,347.464347489366,127.215908907994,12.2434783682119,1084.79572122531
"78296",619,101.848242811502,91.9600638977636,114.702875399361,147.333865814697,135.468051118211,25.7092651757189,1.9776357827476,310.488817891374
"78297",29332,6690.51711505125,5825.26478571551,6714.12035871752,6142.48693867204,3095.28478665348,745.18799186735,119.138023322848,14588.8524150441
"78299",2392,489.663066185037,445.448044925987,456.474182211363,484.073398215751,361.15152743993,134.11462557451,21.075155447423,1146.82226154483
"78300",445.999999999998,122.549549549549,48.216216216216,106.477477477477,101.454954954955,53.2387387387385,12.054054054054,2.009009009009,231.036036036035
"78302",170,23.5542168674699,20.4819277108434,27.6506024096386,49.1566265060242,34.8192771084338,14.3373493975904,0,81.9277108433736
"78305",251,40.6641587893896,27.2737408153217,39.8761806646729,70.8444093627182,55.2372766338999,16.0004246104567,1.10380912354086,129.029164726451
"78307",951.999999999996,150.474183350895,138.436248682823,145.458377239199,235.742887249736,206.651211801896,67.2118018967331,8.0252897787144,479.511064278185
"78310",3655,642.571439810431,593.629298857115,717.447154399817,684.361788589822,566.216092171764,371.531820328289,79.2424058427639,1601.37527738272
"78311",32449,6507.05322730829,5685.92010911434,7311.27779014429,6707.39097989523,4014.87701744652,1967.86006705784,254.620809033466,15691.3710164735
"78314",3996.99999999998,794.955358909707,753.924877187114,749.220926209039,935.729650023789,577.255832396674,177.696190399688,8.217164873974,2008.14963446218
"78317",814.999999999999,191.521668029407,132.31079743513,122.791883633866,201.583342298929,112.559226664377,52.1865505443929,2.04653139389776,411.872984597994
"78320",670,124.673295454545,95.1704545454545,131.335227272727,155.127840909091,126.576704545454,34.2613636363636,2.85511363636363,337.855113636363
"78321",5715,1154.20695274307,834.787650120725,1149.28468827328,1218.39628221377,808.672353940745,430.48188624315,119.17018646525,2784.61685742468
"78322",8124,1228,2391,1248,1541,984,648,84,4047
"78324",556,91.5062611806798,93.4955277280859,72.608228980322,135.270125223614,119.355992844365,40.7799642218247,2.98389982110912,269.545617173524
"78325",609,132,83,114,144,100,35,1,311
"78327",3873,704.335348497895,625.452145412441,753.239746553422,901.921160381391,588.023837325122,286.08417067748,13.9435911522495,1920.87708134818
"78329",782,156.624986927842,117.366576426623,147.02121700712,193.373559735723,132.886165957243,29.4276309174381,5.29986302801174,395.616539480447
"78334",1601,249.869159140288,227.176906712312,240.62513405096,394.77895831856,357.092763089307,122.464990935966,8.99208775260811,824.574613739203
"78335",17147,4138.72889648332,3308.8992680934,3583.62007299389,3181.67369144869,1994.77079345731,877.671004651355,61.6362728720341,8399.65941781954
"78337",1936,376.99920715147,297.206495301789,350.528066333847,475.065456115933,301.366914618111,120.636036085637,14.1978243932111,966.908291750165
"78343",1596,358.111353670343,237.378993526832,235.301505343685,384.517094098217,222.866872947474,142.520017464265,15.3041629491828,802.633231458456
"78344",665.000000000001,148.911042944785,86.6947852760737,112.193251533742,159.110429447853,121.372699386503,32.638036809816,4.079754601227,327.400306748467
"78346",1475,315.451275343362,221.87704381949,305.80444735121,331.85088293002,230.559189012426,55.95160235448,13.5055591890124,740.876389797253
"78349",504,90,64,74,142,95,32,7,248
"78350",7055,1450,966,1124,1444,1100,790,181,3348
"78354",6104,1237.74290452953,964.816353227807,1040.63159157096,1137.52269386281,998.542017858778,597.193872088239,127.550566861873,2849.26662883534
"78356",9337,2163.30537922421,1605.0359615538,1859.87633205868,2068.48821073545,1220.18649751312,393.649651296382,26.457967618358,4608.37852925459
"78358",23611,4563.76217853744,3815.83983965579,4815.96216314867,4804.59414248231,3071.82647742331,2209.20254036975,329.812658382733,11361.7648524073
"78361",44227,9994.65506858658,9423.5826453339,8959.82787023258,7216.75804643088,5534.34295598937,2774.78800537907,323.045408047628,21977.4185623676
"78362",20499,4911.69644904074,3823.62731733615,4084.25599130604,3690.26237102241,2560.08284663638,1247.84049246676,181.234532191516,10008.427865706
"78364",766,142,113,148,212,110,37,4,378
"78366",385,60.6916219396635,73.3600701831293,64.2212703175036,92.887858971369,69.0562093136634,21.6724336292296,3.11053564544184,203.106762101441
"78367",3447,688.068729506836,524.170210137372,485.035781922987,874.93202035644,541.086425632757,305.141281233654,28.5655512099552,1695.03853441286
"78368",1685,339,197,273,408,338,122,8,829
"78372",16335,3081.40415369438,2393.59316817887,2986.05896205949,3549.54265520737,2626.89298827518,1446.78171160273,250.72636098197,7574.33180028883
"78380",5877.99999999999,1090.38529291774,1002.93199977459,1004.79919358425,1382.00950356426,911.809760195103,444.290451893389,41.7737980706585,2866.45282508296
"78381",992,217.99031945789,161.332042594385,200.704743465634,205.506292352372,146.927395934172,53.7773475314617,5.76185866408519,501.281703775411
"78382",4327,932,678,875,925,644,247,26,2064
"78383",18019,3259.88307696944,3142.11332861476,3467.52875191407,3617.20870725705,2785.87360207305,1586.95127942882,159.441253742808,8876.15965855329
"78384",1356,226.419196029835,204.740302409122,221.93595865931,359.716762013752,249.877337905852,80.2333144492901,13.0771285328382,662.679956359207
"78385",210,39,35,42,45,37,12,0,107
"78389",1673,301,243,242,432,288,155,12,813
"78391",408.000000000002,65.4947368421055,69.7894736842108,75.1578947368424,97.7052631578951,67.6421052631582,28.9894736842106,3.22105263157896,201.852631578948
"78396",6291.99999999999,1196.39520087037,997.713451427728,1081.97354958124,1465.90039593627,952.210446488158,500.157097859872,97.6498578363455,3005.3578447108
"78397",6813.99999999999,1333.36893203655,987.936006733001,1220.36432856112,1426.75089063194,1149.83464319482,620.041870974418,75.7033278681382,3275.71087271512
"78398",853,130,140,143,174,206,55,5,411
"78401",9005.00000000001,1882.20954362061,1712.7642226296,1894.64565455454,1783.18331017882,1100.50064696467,541.346915955847,90.3497060959161,4332.91662715974
"78402",3706.99999999999,765.266391397278,598.847234087856,801.33515859499,853.573939158819,480.817825920566,191.685174450413,15.4742763900705,1818.97388077058
"78403",2282,440,408,422,468,364,145,35,1180
"78404",266,58,28,47,63,53,15,2,119
"78406",286,29.8797839170774,28.1063060536453,36.3979888446495,76.3415884933507,79.9834692342278,32.2449841398247,3.04587931722436,120.351131350502
"78407",617.000000000002,121.050656389296,88.8194765606281,112.649580872549,145.473076666737,111.987453023884,33.9205933329964,3.09916315391204,323.052057428889
"78410",978,186.775220774745,145.682557155597,192.170256333329,237.888006772732,150.111009356844,58.319768098487,7.05318150826494,488.961960278922
"78413",408,88.1896416343665,72.2874906649956,86.3018909223458,78.4970363149702,67.5781807137163,15.1457597496054,0,200.997410774315
"78415",501,73.6272446940956,84.7941366240375,79.5688697595749,149.974815423938,82.3179185368565,26.6027056537756,4.11430930772218,237.256487121749
"78416",312,55.3715322833545,45.5200679437869,51.4631018434874,103.070901968308,37.7135361165395,18.8608598445239,0,157.465895554982
"78417",291,54.9250766659747,41.5559232504349,48.964891519711,73.4998437943595,47.6125692429918,23.4584120531781,0.983283473350207,150.206084795649
"78418",15013,3008.97677109993,2643.94138405731,2795.63031838926,3489.43672480683,2131.80772068,826.534910394339,116.672170572336,7248.96127924028
"78420",2937.99999999999,395.554818628877,416.584315315476,374.525321942279,620.83282735937,517.71812734584,418.843461141139,193.941128267012,1328.6208233777
"78423",32575,6359.4653285587,6212.14715342862,7117.33895082812,6612.6004230355,5226.69850648447,933.684411078843,113.065226585746,15995.5651899267
"78431",3027,742,375,606,713,433,143,15,1524
"78437",679.999999999997,135.198821796759,97.1428571428568,117.172312223858,160.235640648011,118.173784977908,50.0736377025035,2.00294550810014,328.483063328423
"78439",111,22,16,23,33,15,1,1,58
"78440",32949,8587.87342789859,6116.23245864746,6997.4797382774,5369.85530079744,4074.71375727941,1659.93516096262,142.910156137077,16647.9190504155
"78442",3385,681.983469489601,605.361132687022,755.608909652908,626.040937337023,488.55720312547,210.146282942077,17.3020647659032,1663.75192027565
"78443",919,224,132,179,234,119,24,7,463
"78444",816.999999999999,148.758573165217,132.881415727188,154.788803142948,222.631605740663,119.15739135377,35.5970550454722,3.18515582474034,405.003130835631
"78451",1041,207.418602500186,172.198744956304,219.209268081356,215.916400683772,157.081182752373,60.0145725570578,9.16122846895038,513.595465770204
"78455",7577,1378.98095190968,1095.42426266419,1031.75339481033,1783.91980286729,1377.33443959075,790.803686835742,118.783461322021,3640.86849762756
"78460",1069,171.892336130477,144.863932300724,166.676787899699,255.683296321633,239.964213854483,84.8788700408868,5.0405634520973,533.124690287203
"78464",1008,218.503379335011,165.02920675443,198.72281202309,230.960883415843,149.168407963083,40.5459997708115,5.06931073773077,482.583750753346
"78465",2409,426,317,394,581,476,205,10,1177
"78466",6479,1485.2796125055,971.66020842507,1196.62630265669,1501.41068545428,842.665932775576,439.746807573756,41.6104506091296,3197.47101130192
"78470",894.999999999999,154.512066790323,151.080015278658,143.890020013121,232.692878459254,147.098597938166,60.6507906661606,5.07563085431645,468.726859874098
"78472",332,75.5449101796407,48.7065868263473,63.6167664670659,81.5089820359281,48.7065868263473,13.9161676646707,0,165.005988023952
"78474",924,251,135,235,179,92,30,2,472
"78475",372,73.6147757255936,47.1134564643799,72.6332453825857,103.060686015831,53.0026385224274,20.6121372031662,1.96306068601583,187.472295514512
"78478",262,53.414898843501,48.0027167942068,54.6781810718201,77.6013761199105,17.6198474018609,8.3089842645446,2.3739955041556,134.46843381658
"78481",15949,3050.18361288635,2494.52712869212,2884.61615792728,3486.15674166705,2255.16973525781,1557.01657088825,221.330052681139,7278.8864668689
"78484",635,123.610675039246,97.6923076923077,122.613814756672,134.576138147567,116.632653061224,33.8932496075353,5.98116169544741,317.998430141287
"78486",6656,1100.72019746001,1140.78142044656,1224.51278846686,1497.72260787856,1130.33958898236,523.839153876788,38.0842428888717,3218.10986256762
"78490",31013,6581.16554105996,5543.69587338736,6554.74622075407,6264.67713863608,3860.16114849717,2097.28020292299,111.273874742363,14641.9893276779
"78497",919,129,116,123,221,180,101,49,431
"78498",38313,8048.0990094612,6780.63361007227,8408.14490469549,6807.04335649162,5110.84178327291,2786.7092048106,371.528131195916,18170.6602611933
"78499",650,162.5,79.2921686746988,138.027108433735,155.647590361446,78.3132530120482,36.2198795180723,0,318.147590361446
"78501",3193,717.236947781392,551.891478356819,625.416992725409,657.640901189796,414.538796937328,211.875585088385,14.3992979208663,1665.52826047862
"78502",5509,1106.32408924908,1072.89232302026,1311.63908029273,1104.89211893043,628.181600757073,208.749445652509,76.3213420979077,2677.93358857685
"78505",415,77.1522402708409,76.6685948433822,62.0357117575622,116.105785076635,65.8111654420547,16.2004436458575,1.02605896366719,202.038938088795
"78506",877.999999999997,168.957773762516,106.690569069466,153.557975369327,234.315695331353,165.440248334519,39.6305787521139,9.40715938070338,459.741303679464
"78513",2175,387,379,354,440,354,213,48,1035
"78516",966,199,124,188,212,178,61,4,498
"78517",26933,4844.42410646971,4702.8291301444,5170.97535849247,5225.92106509027,4285.96020762445,2322.84078160193,380.049350576768,12770.0600289887
"78518",109,17.5178571428571,14.5982142857143,16.5446428571429,28.2232142857143,23.3571428571429,7.78571428571429,0.973214285714286,54.5
"78520",1454,261.964191776185,217.543308022126,258.155413374959,397.068133579576,255.878554253905,57.3468595242198,6.04353946902577,722.799966363986
"78522",916,178,136,142,238,160,57,5,444
"78528",386,63,51,80,92,69,28,3,197
"78530",371,53.1405835543767,54.1246684350133,64.9496021220159,94.4721485411141,74.790450928382,28.5384615384615,0.984084880636605,180.087533156499
"78531",6658,1538.88452136501,1161.66664410196,1309.65491045573,1300.01805176343,892.901008642282,419.051274529714,35.8235891418642,3221.05628389407
"78536",366.999999999999,62.7086834733892,51.4005602240895,70.9327731092435,93.5490196078429,76.0728291316525,12.3361344537815,0,193.266106442577
"78537",5910.00000000001,1036.03330915141,877.82906696014,943.921075500468,1343.2172154318,1192.85612770457,477.532870624049,38.6103346275756,2946.19680171322
"78545",19011,4098.76272615105,3915.14622500314,4499.1549573607,3460.03811694744,1998.01319369004,913.107894199581,126.776886648045,9270.71060059873
"78548",495,71.5,67.1,59.4,141.9,114.4,39.6,1.1,236.5
"78550",1859.00000000001,365.771644643733,241.159585811657,325.585991810056,480.319530174768,318.546652242723,122.592120134819,5.02447518225395,939.551487520601
"78551",44750,9151.49404052055,7411.54273198492,9003.88094509952,9023.85630564094,6025.19385882639,3571.886388559,562.145729368687,21291.1989632197
"78557",940.999999999997,171.724357563599,151.56339165184,175.495589564927,222.195832550935,159.67059958781,58.2872182909637,2.06301078992251,450.001304281535
"78558",395.999999999999,74.9138853851961,72.1481571332473,68.1562310592299,106.046392189812,58.9328215398886,15.8025126926257,0,209.496674994056
"78559",426.999999999999,86.4056603773589,72.3396226415098,65.3066037735852,109.509433962262,69.3254716981135,20.0943396226416,4.01886792452832,213.000000000001
"78561",449.000000000001,95.3417790365626,56.2738120521176,79.2842162514573,105.377755777253,80.5008121834416,31.2180270250991,1.00359767406908,230.215707052941
"78562",1385,270.677603423681,203.502139800285,241.041369472183,325.998573466477,250.920114122682,83.969329529244,8.89087018544936,697.43937232525
"78564",655,143.582699705816,99.0919099343743,151.96029644716,131.634396922381,96.7899977370446,29.0369993211134,2.90369993211134,306.824292826431
"78565",303,54.6197849980036,42.4596665167604,47.4228352537102,71.6729333193383,57.3939180943357,27.4182739729557,2.01258784489614,151.009652266885
"78567",952,175.431836080084,135.421066447784,172.354084569907,215.442605712384,182.562122455773,65.6586988837741,5.12958585029485,467.792662639528
"78569",930,158.131313131313,133.778474399164,189.072448624173,237.280738418669,156.019853709509,49.2828282828283,6.43434343434343,475.64263322884
"78571",4915,974.009146341463,639.349593495935,689.298780487805,1154.82520325203,910.07418699187,519.471544715447,27.9715447154471,2411.54674796748
"78575",7810.00000000001,1254.96751263283,1298.74015605812,1174.53858529579,1773.63090537095,1306.50270000688,764.172077602715,237.448063032737,3854.29058702246
"78576",1578,301.625212484852,259.815323868348,293.130325197525,303.179490577279,330.018342274538,80.1018626339675,10.1294429634916,811.611826847804
